venue,full_date,match_start_time_estimated,segment_start_time_estimated,gender,batting_team,bowling_team,over_range,total_runs
Sheikh Zayed Stadium,2012-08-31,10:00,10:00,male,Australia,Pakistan,1-10,44
Sheikh Zayed Stadium,2012-08-31,10:00,10:45,male,Australia,Pakistan,11-20,31
Sheikh Zayed Stadium,2012-08-31,10:00,11:30,male,Australia,Pakistan,21-30,43
Sheikh Zayed Stadium,2012-08-31,10:00,12:15,male,Australia,Pakistan,31-40,57
Sheikh Zayed Stadium,2012-08-31,10:00,13:00,male,Australia,Pakistan,41-50,73
Sheikh Zayed Stadium,2012-08-31,10:00,10:00,male,Pakistan,Australia,1-10,53
Sheikh Zayed Stadium,2012-08-31,10:00,10:45,male,Pakistan,Australia,11-20,71
Sheikh Zayed Stadium,2012-08-31,10:00,11:30,male,Pakistan,Australia,21-30,53
Sheikh Zayed Stadium,2012-08-31,10:00,12:15,male,Pakistan,Australia,31-40,48
Sheikh Zayed Stadium,2012-08-31,10:00,13:00,male,Pakistan,Australia,41-50,24
Lahore City Cricket Association Ground,2025-04-13,10:00,10:00,female,Scotland,Thailand,1-10,47
Lahore City Cricket Association Ground,2025-04-13,10:00,10:45,female,Scotland,Thailand,11-20,66
Lahore City Cricket Association Ground,2025-04-13,10:00,11:30,female,Scotland,Thailand,21-30,39
Lahore City Cricket Association Ground,2025-04-13,10:00,12:15,female,Scotland,Thailand,31-40,49
Lahore City Cricket Association Ground,2025-04-13,10:00,13:00,female,Scotland,Thailand,41-50,5
Lahore City Cricket Association Ground,2025-04-13,10:00,10:00,female,Thailand,Scotland,1-10,45
Lahore City Cricket Association Ground,2025-04-13,10:00,10:45,female,Thailand,Scotland,11-20,51
Lahore City Cricket Association Ground,2025-04-13,10:00,11:30,female,Thailand,Scotland,21-30,49
Lahore City Cricket Association Ground,2025-04-13,10:00,12:15,female,Thailand,Scotland,31-40,3
"Willowmoore Park, Benoni",2003-03-03,10:00,10:00,male,Canada,New Zealand,1-10,69
"Willowmoore Park, Benoni",2003-03-03,10:00,10:45,male,Canada,New Zealand,11-20,27
"Willowmoore Park, Benoni",2003-03-03,10:00,11:30,male,Canada,New Zealand,21-30,27
"Willowmoore Park, Benoni",2003-03-03,10:00,12:15,male,Canada,New Zealand,31-40,37
"Willowmoore Park, Benoni",2003-03-03,10:00,13:00,male,Canada,New Zealand,41-50,36
"Willowmoore Park, Benoni",2003-03-03,10:00,10:00,male,New Zealand,Canada,1-10,89
"Willowmoore Park, Benoni",2003-03-03,10:00,10:45,male,New Zealand,Canada,11-20,70
"Willowmoore Park, Benoni",2003-03-03,10:00,11:30,male,New Zealand,Canada,21-30,38
"Basin Reserve, Wellington",2024-12-21,10:00,10:00,female,Australia,New Zealand,1-10,45
"Basin Reserve, Wellington",2024-12-21,10:00,10:45,female,Australia,New Zealand,11-20,49
"Basin Reserve, Wellington",2024-12-21,10:00,11:30,female,Australia,New Zealand,21-30,49
"Basin Reserve, Wellington",2024-12-21,10:00,12:15,female,Australia,New Zealand,31-40,63
"Basin Reserve, Wellington",2024-12-21,10:00,13:00,female,Australia,New Zealand,41-50,85
"Basin Reserve, Wellington",2024-12-21,10:00,10:00,female,New Zealand,Australia,1-10,37
"Basin Reserve, Wellington",2024-12-21,10:00,10:45,female,New Zealand,Australia,11-20,44
"Basin Reserve, Wellington",2024-12-21,10:00,11:30,female,New Zealand,Australia,21-30,37
"Basin Reserve, Wellington",2024-12-21,10:00,12:15,female,New Zealand,Australia,31-40,4
Harare Sports Club,2018-03-06,10:00,10:00,male,Papua New Guinea,Ireland,1-10,20
Harare Sports Club,2018-03-06,10:00,10:45,male,Papua New Guinea,Ireland,11-20,35
Harare Sports Club,2018-03-06,10:00,11:30,male,Papua New Guinea,Ireland,21-30,49
Harare Sports Club,2018-03-06,10:00,12:15,male,Papua New Guinea,Ireland,31-40,47
Harare Sports Club,2018-03-06,10:00,13:00,male,Papua New Guinea,Ireland,41-50,84
Harare Sports Club,2018-03-06,10:00,10:00,male,Ireland,Papua New Guinea,1-10,57
Harare Sports Club,2018-03-06,10:00,10:45,male,Ireland,Papua New Guinea,11-20,37
Harare Sports Club,2018-03-06,10:00,11:30,male,Ireland,Papua New Guinea,21-30,52
Harare Sports Club,2018-03-06,10:00,12:15,male,Ireland,Papua New Guinea,31-40,50
Harare Sports Club,2018-03-06,10:00,13:00,male,Ireland,Papua New Guinea,41-50,41
National Stadium,2006-12-16,10:00,10:00,male,West Indies,Pakistan,1-10,43
National Stadium,2006-12-16,10:00,10:45,male,West Indies,Pakistan,11-20,36
National Stadium,2006-12-16,10:00,11:30,male,West Indies,Pakistan,21-30,48
National Stadium,2006-12-16,10:00,12:15,male,West Indies,Pakistan,31-40,54
National Stadium,2006-12-16,10:00,13:00,male,West Indies,Pakistan,41-50,57
National Stadium,2006-12-16,10:00,10:00,male,Pakistan,West Indies,1-10,41
National Stadium,2006-12-16,10:00,10:45,male,Pakistan,West Indies,11-20,58
National Stadium,2006-12-16,10:00,11:30,male,Pakistan,West Indies,21-30,57
National Stadium,2006-12-16,10:00,12:15,male,Pakistan,West Indies,31-40,42
National Stadium,2006-12-16,10:00,13:00,male,Pakistan,West Indies,41-50,41
"Coolidge Cricket Ground, Antigua",2021-07-18,10:00,10:00,female,Pakistan,West Indies,1-10,41
"Coolidge Cricket Ground, Antigua",2021-07-18,10:00,10:45,female,Pakistan,West Indies,11-20,50
"Coolidge Cricket Ground, Antigua",2021-07-18,10:00,11:30,female,Pakistan,West Indies,21-30,66
"Coolidge Cricket Ground, Antigua",2021-07-18,10:00,12:15,female,Pakistan,West Indies,31-40,33
"Coolidge Cricket Ground, Antigua",2021-07-18,10:00,10:00,female,West Indies,Pakistan,1-10,29
"Coolidge Cricket Ground, Antigua",2021-07-18,10:00,10:45,female,West Indies,Pakistan,11-20,61
"Coolidge Cricket Ground, Antigua",2021-07-18,10:00,11:30,female,West Indies,Pakistan,21-30,61
"Coolidge Cricket Ground, Antigua",2021-07-18,10:00,12:15,female,West Indies,Pakistan,31-40,20
"Lord's, London",2025-09-04,10:00,10:00,male,South Africa,England,1-10,51
"Lord's, London",2025-09-04,10:00,10:45,male,South Africa,England,11-20,44
"Lord's, London",2025-09-04,10:00,11:30,male,South Africa,England,21-30,55
"Lord's, London",2025-09-04,10:00,12:15,male,South Africa,England,31-40,90
"Lord's, London",2025-09-04,10:00,13:00,male,South Africa,England,41-50,90
"Lord's, London",2025-09-04,10:00,10:00,male,England,South Africa,1-10,56
"Lord's, London",2025-09-04,10:00,10:45,male,England,South Africa,11-20,71
"Lord's, London",2025-09-04,10:00,11:30,male,England,South Africa,21-30,47
"Lord's, London",2025-09-04,10:00,12:15,male,England,South Africa,31-40,64
"Lord's, London",2025-09-04,10:00,13:00,male,England,South Africa,41-50,87
Sydney Cricket Ground,2016-01-23,10:00,10:00,male,Australia,India,1-10,61
Sydney Cricket Ground,2016-01-23,10:00,10:45,male,Australia,India,11-20,48
Sydney Cricket Ground,2016-01-23,10:00,11:30,male,Australia,India,21-30,67
Sydney Cricket Ground,2016-01-23,10:00,12:15,male,Australia,India,31-40,73
Sydney Cricket Ground,2016-01-23,10:00,13:00,male,Australia,India,41-50,81
Sydney Cricket Ground,2016-01-23,10:00,10:00,male,India,Australia,1-10,68
Sydney Cricket Ground,2016-01-23,10:00,10:45,male,India,Australia,11-20,66
Sydney Cricket Ground,2016-01-23,10:00,11:30,male,India,Australia,21-30,58
Sydney Cricket Ground,2016-01-23,10:00,12:15,male,India,Australia,31-40,62
Sydney Cricket Ground,2016-01-23,10:00,13:00,male,India,Australia,41-50,77
"Sabina Park, Kingston",2009-06-26,10:00,10:00,male,India,West Indies,1-10,43
"Sabina Park, Kingston",2009-06-26,10:00,10:45,male,India,West Indies,11-20,58
"Sabina Park, Kingston",2009-06-26,10:00,11:30,male,India,West Indies,21-30,72
"Sabina Park, Kingston",2009-06-26,10:00,12:15,male,India,West Indies,31-40,84
"Sabina Park, Kingston",2009-06-26,10:00,13:00,male,India,West Indies,41-50,82
"Sabina Park, Kingston",2009-06-26,10:00,10:00,male,West Indies,India,1-10,70
"Sabina Park, Kingston",2009-06-26,10:00,10:45,male,West Indies,India,11-20,53
"Sabina Park, Kingston",2009-06-26,10:00,11:30,male,West Indies,India,21-30,58
"Sabina Park, Kingston",2009-06-26,10:00,12:15,male,West Indies,India,31-40,71
"Sabina Park, Kingston",2009-06-26,10:00,13:00,male,West Indies,India,41-50,67
North-West University No1 Ground,2017-05-19,10:00,10:00,female,South Africa,Ireland,1-10,61
North-West University No1 Ground,2017-05-19,10:00,10:45,female,South Africa,Ireland,11-20,59
North-West University No1 Ground,2017-05-19,10:00,11:30,female,South Africa,Ireland,21-30,46
North-West University No1 Ground,2017-05-19,10:00,12:15,female,South Africa,Ireland,31-40,77
North-West University No1 Ground,2017-05-19,10:00,13:00,female,South Africa,Ireland,41-50,80
North-West University No1 Ground,2017-05-19,10:00,10:00,female,Ireland,South Africa,1-10,29
North-West University No1 Ground,2017-05-19,10:00,10:45,female,Ireland,South Africa,11-20,45
North-West University No1 Ground,2017-05-19,10:00,11:30,female,Ireland,South Africa,21-30,51
North-West University No1 Ground,2017-05-19,10:00,12:15,female,Ireland,South Africa,31-40,31
North-West University No1 Ground,2017-05-19,10:00,13:00,female,Ireland,South Africa,41-50,47
"County Ground, Northampton",2023-09-12,10:00,10:00,female,Sri Lanka,England,1-10,53
"County Ground, Northampton",2023-09-12,10:00,10:45,female,Sri Lanka,England,11-20,29
"County Ground, Northampton",2023-09-12,10:00,11:30,female,Sri Lanka,England,21-30,20
"County Ground, Northampton",2023-09-12,10:00,12:15,female,Sri Lanka,England,31-40,4
Sharjah Cricket Stadium,2016-10-02,10:00,10:00,male,Pakistan,West Indies,1-10,55
Sharjah Cricket Stadium,2016-10-02,10:00,10:45,male,Pakistan,West Indies,11-20,55
Sharjah Cricket Stadium,2016-10-02,10:00,11:30,male,Pakistan,West Indies,21-30,76
Sharjah Cricket Stadium,2016-10-02,10:00,12:15,male,Pakistan,West Indies,31-40,54
Sharjah Cricket Stadium,2016-10-02,10:00,13:00,male,Pakistan,West Indies,41-50,97
Sharjah Cricket Stadium,2016-10-02,10:00,10:00,male,West Indies,Pakistan,1-10,46
Sharjah Cricket Stadium,2016-10-02,10:00,10:45,male,West Indies,Pakistan,11-20,38
Sharjah Cricket Stadium,2016-10-02,10:00,11:30,male,West Indies,Pakistan,21-30,51
Sharjah Cricket Stadium,2016-10-02,10:00,12:15,male,West Indies,Pakistan,31-40,82
Sharjah Cricket Stadium,2016-10-02,10:00,13:00,male,West Indies,Pakistan,41-50,61
The Rose Bowl,2019-06-05,10:00,10:00,male,South Africa,India,1-10,34
The Rose Bowl,2019-06-05,10:00,10:45,male,South Africa,India,11-20,46
The Rose Bowl,2019-06-05,10:00,11:30,male,South Africa,India,21-30,43
The Rose Bowl,2019-06-05,10:00,12:15,male,South Africa,India,31-40,38
The Rose Bowl,2019-06-05,10:00,13:00,male,South Africa,India,41-50,66
The Rose Bowl,2019-06-05,10:00,10:00,male,India,South Africa,1-10,34
The Rose Bowl,2019-06-05,10:00,10:45,male,India,South Africa,11-20,44
The Rose Bowl,2019-06-05,10:00,11:30,male,India,South Africa,21-30,51
The Rose Bowl,2019-06-05,10:00,12:15,male,India,South Africa,31-40,42
The Rose Bowl,2019-06-05,10:00,13:00,male,India,South Africa,41-50,59
New Wanderers Stadium,2009-09-23,10:00,10:00,male,West Indies,Pakistan,1-10,31
New Wanderers Stadium,2009-09-23,10:00,10:45,male,West Indies,Pakistan,11-20,30
New Wanderers Stadium,2009-09-23,10:00,11:30,male,West Indies,Pakistan,21-30,59
New Wanderers Stadium,2009-09-23,10:00,12:15,male,West Indies,Pakistan,31-40,13
New Wanderers Stadium,2009-09-23,10:00,10:00,male,Pakistan,West Indies,1-10,35
New Wanderers Stadium,2009-09-23,10:00,10:45,male,Pakistan,West Indies,11-20,37
New Wanderers Stadium,2009-09-23,10:00,11:30,male,Pakistan,West Indies,21-30,56
New Wanderers Stadium,2009-09-23,10:00,12:15,male,Pakistan,West Indies,31-40,6
Kingsmead,2019-01-22,10:00,10:00,male,Pakistan,South Africa,1-10,39
Kingsmead,2019-01-22,10:00,10:45,male,Pakistan,South Africa,11-20,40
Kingsmead,2019-01-22,10:00,11:30,male,Pakistan,South Africa,21-30,27
Kingsmead,2019-01-22,10:00,12:15,male,Pakistan,South Africa,31-40,59
Kingsmead,2019-01-22,10:00,13:00,male,Pakistan,South Africa,41-50,38
Kingsmead,2019-01-22,10:00,10:00,male,South Africa,Pakistan,1-10,52
Kingsmead,2019-01-22,10:00,10:45,male,South Africa,Pakistan,11-20,44
Kingsmead,2019-01-22,10:00,11:30,male,South Africa,Pakistan,21-30,49
Kingsmead,2019-01-22,10:00,12:15,male,South Africa,Pakistan,31-40,47
Kingsmead,2019-01-22,10:00,13:00,male,South Africa,Pakistan,41-50,15
Eden Park,2020-02-08,10:00,10:00,male,New Zealand,India,1-10,52
Eden Park,2020-02-08,10:00,10:45,male,New Zealand,India,11-20,56
Eden Park,2020-02-08,10:00,11:30,male,New Zealand,India,21-30,51
Eden Park,2020-02-08,10:00,12:15,male,New Zealand,India,31-40,36
Eden Park,2020-02-08,10:00,13:00,male,New Zealand,India,41-50,78
Eden Park,2020-02-08,10:00,10:00,male,India,New Zealand,1-10,59
Eden Park,2020-02-08,10:00,10:45,male,India,New Zealand,11-20,37
Eden Park,2020-02-08,10:00,11:30,male,India,New Zealand,21-30,47
Eden Park,2020-02-08,10:00,12:15,male,India,New Zealand,31-40,46
Eden Park,2020-02-08,10:00,13:00,male,India,New Zealand,41-50,62
"MA Chidambaram Stadium, Chepauk, Chennai",2003-10-23,10:00,10:00,male,India,New Zealand,1-10,56
"MA Chidambaram Stadium, Chepauk, Chennai",2003-10-23,10:00,10:45,male,India,New Zealand,11-20,55
"MA Chidambaram Stadium, Chepauk, Chennai",2003-10-23,10:00,11:30,male,India,New Zealand,21-30,30
"Sardar Patel Stadium, Motera",2006-10-24,10:00,10:00,male,South Africa,Sri Lanka,1-10,31
"Sardar Patel Stadium, Motera",2006-10-24,10:00,10:45,male,South Africa,Sri Lanka,11-20,40
"Sardar Patel Stadium, Motera",2006-10-24,10:00,11:30,male,South Africa,Sri Lanka,21-30,35
"Sardar Patel Stadium, Motera",2006-10-24,10:00,12:15,male,South Africa,Sri Lanka,31-40,43
"Sardar Patel Stadium, Motera",2006-10-24,10:00,13:00,male,South Africa,Sri Lanka,41-50,70
"Sardar Patel Stadium, Motera",2006-10-24,10:00,10:00,male,Sri Lanka,South Africa,1-10,22
"Sardar Patel Stadium, Motera",2006-10-24,10:00,10:45,male,Sri Lanka,South Africa,11-20,38
"Sardar Patel Stadium, Motera",2006-10-24,10:00,11:30,male,Sri Lanka,South Africa,21-30,34
"Sardar Patel Stadium, Motera",2006-10-24,10:00,12:15,male,Sri Lanka,South Africa,31-40,47
Harare Sports Club,2023-01-18,10:00,10:00,male,Ireland,Zimbabwe,1-10,28
Harare Sports Club,2023-01-18,10:00,10:45,male,Ireland,Zimbabwe,11-20,41
Harare Sports Club,2023-01-18,10:00,11:30,male,Ireland,Zimbabwe,21-30,51
Harare Sports Club,2023-01-18,10:00,12:15,male,Ireland,Zimbabwe,31-40,68
Harare Sports Club,2023-01-18,10:00,13:00,male,Ireland,Zimbabwe,41-50,100
Harare Sports Club,2023-01-18,10:00,10:00,male,Zimbabwe,Ireland,1-10,41
Harare Sports Club,2023-01-18,10:00,10:45,male,Zimbabwe,Ireland,11-20,41
Harare Sports Club,2023-01-18,10:00,11:30,male,Zimbabwe,Ireland,21-30,71
Harare Sports Club,2023-01-18,10:00,12:15,male,Zimbabwe,Ireland,31-40,61
Feroz Shah Kotla,2011-03-09,10:00,10:00,male,Netherlands,India,1-10,38
Feroz Shah Kotla,2011-03-09,10:00,10:45,male,Netherlands,India,11-20,32
Feroz Shah Kotla,2011-03-09,10:00,11:30,male,Netherlands,India,21-30,30
Feroz Shah Kotla,2011-03-09,10:00,12:15,male,Netherlands,India,31-40,34
Feroz Shah Kotla,2011-03-09,10:00,13:00,male,Netherlands,India,41-50,55
Feroz Shah Kotla,2011-03-09,10:00,10:00,male,India,Netherlands,1-10,82
Feroz Shah Kotla,2011-03-09,10:00,10:45,male,India,Netherlands,11-20,46
Feroz Shah Kotla,2011-03-09,10:00,11:30,male,India,Netherlands,21-30,35
Feroz Shah Kotla,2011-03-09,10:00,12:15,male,India,Netherlands,31-40,28
Reliance Stadium,2019-10-14,10:00,10:00,female,India,South Africa,1-10,23
Reliance Stadium,2019-10-14,10:00,10:45,female,India,South Africa,11-20,21
Reliance Stadium,2019-10-14,10:00,11:30,female,India,South Africa,21-30,30
Reliance Stadium,2019-10-14,10:00,12:15,female,India,South Africa,31-40,52
Reliance Stadium,2019-10-14,10:00,13:00,female,India,South Africa,41-50,20
Reliance Stadium,2019-10-14,10:00,10:00,female,South Africa,India,1-10,39
Reliance Stadium,2019-10-14,10:00,10:45,female,South Africa,India,11-20,29
Reliance Stadium,2019-10-14,10:00,11:30,female,South Africa,India,21-30,35
Reliance Stadium,2019-10-14,10:00,12:15,female,South Africa,India,31-40,19
Reliance Stadium,2019-10-14,10:00,13:00,female,South Africa,India,41-50,18
"Hazelaarweg, Rotterdam",2022-08-21,10:00,10:00,male,Pakistan,Netherlands,1-10,38
"Hazelaarweg, Rotterdam",2022-08-21,10:00,10:45,male,Pakistan,Netherlands,11-20,26
"Hazelaarweg, Rotterdam",2022-08-21,10:00,11:30,male,Pakistan,Netherlands,21-30,41
"Hazelaarweg, Rotterdam",2022-08-21,10:00,12:15,male,Pakistan,Netherlands,31-40,47
"Hazelaarweg, Rotterdam",2022-08-21,10:00,13:00,male,Pakistan,Netherlands,41-50,54
"Hazelaarweg, Rotterdam",2022-08-21,10:00,10:00,male,Netherlands,Pakistan,1-10,29
"Hazelaarweg, Rotterdam",2022-08-21,10:00,10:45,male,Netherlands,Pakistan,11-20,40
"Hazelaarweg, Rotterdam",2022-08-21,10:00,11:30,male,Netherlands,Pakistan,21-30,39
"Hazelaarweg, Rotterdam",2022-08-21,10:00,12:15,male,Netherlands,Pakistan,31-40,43
"Hazelaarweg, Rotterdam",2022-08-21,10:00,13:00,male,Netherlands,Pakistan,41-50,46
"Punjab Cricket Association Stadium, Mohali",2006-11-01,10:00,10:00,male,Australia,New Zealand,1-10,36
"Punjab Cricket Association Stadium, Mohali",2006-11-01,10:00,10:45,male,Australia,New Zealand,11-20,34
"Punjab Cricket Association Stadium, Mohali",2006-11-01,10:00,11:30,male,Australia,New Zealand,21-30,55
"Punjab Cricket Association Stadium, Mohali",2006-11-01,10:00,12:15,male,Australia,New Zealand,31-40,63
"Punjab Cricket Association Stadium, Mohali",2006-11-01,10:00,13:00,male,Australia,New Zealand,41-50,52
"Punjab Cricket Association Stadium, Mohali",2006-11-01,10:00,10:00,male,New Zealand,Australia,1-10,30
"Punjab Cricket Association Stadium, Mohali",2006-11-01,10:00,10:45,male,New Zealand,Australia,11-20,27
"Punjab Cricket Association Stadium, Mohali",2006-11-01,10:00,11:30,male,New Zealand,Australia,21-30,63
"Punjab Cricket Association Stadium, Mohali",2006-11-01,10:00,12:15,male,New Zealand,Australia,31-40,44
"Punjab Cricket Association Stadium, Mohali",2006-11-01,10:00,13:00,male,New Zealand,Australia,41-50,42
Shere Bangla National Stadium,2012-12-07,10:00,10:00,male,West Indies,Bangladesh,1-10,39
Shere Bangla National Stadium,2012-12-07,10:00,10:45,male,West Indies,Bangladesh,11-20,36
Shere Bangla National Stadium,2012-12-07,10:00,11:30,male,West Indies,Bangladesh,21-30,22
Shere Bangla National Stadium,2012-12-07,10:00,12:15,male,West Indies,Bangladesh,31-40,33
Shere Bangla National Stadium,2012-12-07,10:00,13:00,male,West Indies,Bangladesh,41-50,81
Shere Bangla National Stadium,2012-12-07,10:00,10:00,male,Bangladesh,West Indies,1-10,37
Shere Bangla National Stadium,2012-12-07,10:00,10:45,male,Bangladesh,West Indies,11-20,48
Shere Bangla National Stadium,2012-12-07,10:00,11:30,male,Bangladesh,West Indies,21-30,35
Shere Bangla National Stadium,2012-12-07,10:00,12:15,male,Bangladesh,West Indies,31-40,16
Adelaide Oval,2013-01-13,10:00,10:00,male,Australia,Sri Lanka,1-10,21
Adelaide Oval,2013-01-13,10:00,10:45,male,Australia,Sri Lanka,11-20,41
Adelaide Oval,2013-01-13,10:00,11:30,male,Australia,Sri Lanka,21-30,36
Adelaide Oval,2013-01-13,10:00,12:15,male,Australia,Sri Lanka,31-40,42
Adelaide Oval,2013-01-13,10:00,13:00,male,Australia,Sri Lanka,41-50,30
Adelaide Oval,2013-01-13,10:00,10:00,male,Sri Lanka,Australia,1-10,32
Adelaide Oval,2013-01-13,10:00,10:45,male,Sri Lanka,Australia,11-20,34
Adelaide Oval,2013-01-13,10:00,11:30,male,Sri Lanka,Australia,21-30,56
Adelaide Oval,2013-01-13,10:00,12:15,male,Sri Lanka,Australia,31-40,46
Adelaide Oval,2013-01-13,10:00,13:00,male,Sri Lanka,Australia,41-50,4
Saurashtra Cricket Association Stadium,2015-10-18,10:00,10:00,male,South Africa,India,1-10,59
Saurashtra Cricket Association Stadium,2015-10-18,10:00,10:45,male,South Africa,India,11-20,35
Saurashtra Cricket Association Stadium,2015-10-18,10:00,11:30,male,South Africa,India,21-30,59
Saurashtra Cricket Association Stadium,2015-10-18,10:00,12:15,male,South Africa,India,31-40,57
Saurashtra Cricket Association Stadium,2015-10-18,10:00,13:00,male,South Africa,India,41-50,60
Saurashtra Cricket Association Stadium,2015-10-18,10:00,10:00,male,India,South Africa,1-10,40
Saurashtra Cricket Association Stadium,2015-10-18,10:00,10:45,male,India,South Africa,11-20,51
Saurashtra Cricket Association Stadium,2015-10-18,10:00,11:30,male,India,South Africa,21-30,57
Saurashtra Cricket Association Stadium,2015-10-18,10:00,12:15,male,India,South Africa,31-40,37
Saurashtra Cricket Association Stadium,2015-10-18,10:00,13:00,male,India,South Africa,41-50,67
Lord's,2009-09-06,10:00,10:00,male,Australia,England,1-10,43
Lord's,2009-09-06,10:00,10:45,male,Australia,England,11-20,32
Lord's,2009-09-06,10:00,11:30,male,Australia,England,21-30,52
Lord's,2009-09-06,10:00,12:15,male,Australia,England,31-40,42
Lord's,2009-09-06,10:00,13:00,male,Australia,England,41-50,80
